num_created,num_modified,num_deleted,num_renamed,total_operations,operation_rate_per_sec,unique_directories,unique_extensions,rename_modify_ratio,cpu_percent,memory_mb,label
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,2.0,29.36,0.0
4.0,107.0,12.0,111.0,234.0,23.4,9.0,7.0,1.037,45.85,241.61,1.0
2.0,6.0,1.0,0.0,9.0,0.9,2.0,1.0,0.0,18.66,173.03,0.0
2.0,143.0,5.0,125.0,275.0,27.5,6.0,12.0,0.874,73.95,234.05,1.0
0.0,40.0,7.0,42.0,89.0,8.9,14.0,7.0,1.05,68.03,207.28,1.0
8.0,51.0,0.0,54.0,113.0,11.3,4.0,8.0,1.059,74.96,185.36,1.0
73.0,14.0,0.0,0.0,87.0,8.7,3.0,1.0,0.0,20.18,83.18,0.0
3.0,6.0,2.0,0.0,11.0,1.1,1.0,3.0,0.0,16.13,148.89,0.0
4.0,10.0,3.0,0.0,17.0,1.7,3.0,2.0,0.0,17.43,120.44,0.0
5.0,68.0,0.0,72.0,145.0,14.5,5.0,3.0,1.059,52.38,179.87,1.0
1.0,15.0,2.0,13.0,31.0,3.1,6.0,6.0,0.867,24.01,143.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,33.87,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,1.95,36.3,0.0
3.0,14.0,3.0,0.0,20.0,2.0,3.0,3.0,0.0,10.76,163.93,0.0
1.0,9.0,2.0,0.0,12.0,1.2,1.0,1.0,0.0,2.77,94.36,0.0
56.0,17.0,0.0,0.0,73.0,7.3,1.0,2.0,0.0,26.18,154.84,0.0
4.0,70.0,5.0,65.0,144.0,14.4,2.0,5.0,0.929,70.92,169.34,1.0
2.0,16.0,0.0,14.0,32.0,3.2,2.0,5.0,0.875,22.35,131.85,1.0
6.0,7.0,3.0,0.0,16.0,1.6,2.0,3.0,0.0,15.46,112.93,0.0
7.0,171.0,5.0,187.0,370.0,37.0,5.0,7.0,1.094,45.09,127.1,1.0
0.0,43.0,14.0,45.0,102.0,10.2,10.0,5.0,1.047,69.88,260.58,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.91,47.96,0.0
0.0,1.0,1.0,0.0,2.0,0.2,1.0,1.0,0.0,3.47,20.46,0.0
3.0,113.0,13.0,124.0,253.0,25.3,11.0,11.0,1.097,37.04,135.16,1.0
5.0,73.0,2.0,73.0,153.0,15.3,3.0,6.0,1.0,56.76,196.58,1.0
0.0,12.0,4.0,9.0,25.0,2.5,3.0,4.0,0.75,42.9,70.49,1.0
0.0,59.0,7.0,60.0,126.0,12.6,7.0,3.0,1.017,48.14,61.27,1.0
0.0,55.0,8.0,60.0,123.0,12.3,4.0,3.0,1.091,25.42,164.11,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,0.55,55.28,0.0
2.0,3.0,0.0,0.0,5.0,0.5,1.0,1.0,0.0,12.28,42.4,0.0
33.0,48.0,7.0,2.0,90.0,9.0,9.0,6.0,0.042,66.27,797.53,0.0
5.0,161.0,9.0,179.0,354.0,35.4,10.0,12.0,1.112,69.16,117.86,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,1.85,31.29,0.0
38.0,139.0,18.0,1.0,196.0,19.6,6.0,8.0,0.007,72.45,232.64,0.0
0.0,163.0,13.0,166.0,342.0,34.2,14.0,10.0,1.018,59.72,74.88,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,49.67,0.0
1.0,31.0,1.0,26.0,59.0,5.9,6.0,6.0,0.839,17.78,110.61,1.0
0.0,37.0,1.0,35.0,73.0,7.3,5.0,5.0,0.946,69.15,65.19,1.0
38.0,144.0,26.0,0.0,208.0,20.8,9.0,4.0,0.0,67.65,685.9,0.0
2.0,17.0,4.0,15.0,38.0,3.8,5.0,3.0,0.882,23.8,68.03,1.0
1.0,1.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.79,35.56,0.0
86.0,123.0,11.0,2.0,222.0,22.2,9.0,5.0,0.016,79.23,790.16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,32.23,0.0
1.0,14.0,4.0,13.0,32.0,3.2,6.0,7.0,0.929,41.61,45.89,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.64,21.81,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.87,38.31,0.0
0.0,43.0,1.0,46.0,90.0,9.0,4.0,4.0,1.07,28.72,102.95,1.0
5.0,60.0,4.0,58.0,127.0,12.7,7.0,5.0,0.967,26.03,67.11,1.0
96.0,138.0,24.0,0.0,258.0,25.8,8.0,3.0,0.0,54.56,656.75,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.65,46.17,0.0
38.0,44.0,16.0,0.0,98.0,9.8,6.0,8.0,0.0,84.02,766.09,0.0
8.0,121.0,6.0,113.0,248.0,24.8,9.0,11.0,0.934,88.67,220.03,1.0
3.0,14.0,1.0,11.0,29.0,2.9,6.0,3.0,0.786,35.61,55.88,1.0
3.0,11.0,2.0,1.0,17.0,1.7,1.0,1.0,0.091,18.14,108.94,0.0
0.0,19.0,2.0,17.0,38.0,3.8,5.0,4.0,0.895,22.8,49.52,1.0
0.0,12.0,0.0,12.0,24.0,2.4,4.0,3.0,1.0,15.67,118.45,1.0
4.0,127.0,15.0,122.0,268.0,26.8,5.0,12.0,0.961,79.4,158.47,1.0
2.0,35.0,2.0,29.0,68.0,6.8,4.0,3.0,0.829,24.34,148.0,1.0
1.0,150.0,13.0,169.0,333.0,33.3,16.0,5.0,1.127,74.6,118.42,1.0
2.0,20.0,4.0,17.0,43.0,4.3,5.0,6.0,0.85,33.71,102.41,1.0
7.0,59.0,6.0,64.0,136.0,13.6,14.0,11.0,1.085,61.11,191.01,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,29.36,0.0
0.0,29.0,4.0,25.0,58.0,5.8,5.0,3.0,0.862,17.87,44.87,1.0
116.0,58.0,18.0,3.0,195.0,19.5,11.0,8.0,0.052,86.82,645.49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,57.71,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,41.94,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,45.0,0.0
4.0,46.0,1.0,44.0,95.0,9.5,4.0,5.0,0.957,71.88,80.55,1.0
72.0,17.0,0.0,0.0,89.0,8.9,2.0,1.0,0.0,12.82,145.87,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,1.87,33.57,0.0
3.0,137.0,12.0,135.0,287.0,28.7,11.0,6.0,0.985,93.67,216.01,1.0
1.0,11.0,3.0,0.0,15.0,1.5,2.0,3.0,0.0,12.86,111.62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,18.62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,35.1,0.0
2.0,22.0,3.0,19.0,46.0,4.6,3.0,5.0,0.864,25.92,95.54,1.0
6.0,3.0,0.0,1.0,10.0,1.0,2.0,2.0,0.333,18.66,165.79,0.0
1.0,66.0,7.0,58.0,132.0,13.2,14.0,7.0,0.879,38.04,77.35,1.0
5.0,10.0,2.0,1.0,18.0,1.8,2.0,4.0,0.1,8.94,151.98,0.0
37.0,20.0,0.0,0.0,57.0,5.7,4.0,2.0,0.0,31.4,171.24,0.0
6.0,69.0,12.0,67.0,154.0,15.4,15.0,4.0,0.971,47.98,117.57,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,42.84,0.0
6.0,127.0,0.0,144.0,277.0,27.7,6.0,6.0,1.134,41.78,212.85,1.0
5.0,13.0,0.0,0.0,18.0,1.8,3.0,3.0,0.0,18.81,162.47,0.0
4.0,14.0,0.0,0.0,18.0,1.8,2.0,1.0,0.0,9.42,58.2,0.0
8.0,68.0,5.0,61.0,142.0,14.2,12.0,8.0,0.897,66.84,261.63,1.0
7.0,73.0,6.0,79.0,165.0,16.5,13.0,6.0,1.082,73.03,164.25,1.0
59.0,12.0,0.0,0.0,71.0,7.1,2.0,2.0,0.0,27.1,224.14,0.0
2.0,32.0,1.0,29.0,64.0,6.4,6.0,4.0,0.906,16.36,72.8,1.0
0.0,1.0,1.0,0.0,2.0,0.2,1.0,1.0,0.0,0.19,24.41,0.0
5.0,4.0,3.0,1.0,13.0,1.3,1.0,2.0,0.25,5.62,144.99,0.0
55.0,19.0,0.0,0.0,74.0,7.4,4.0,2.0,0.0,10.91,242.33,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.59,19.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,38.82,0.0
85.0,70.0,12.0,2.0,169.0,16.9,6.0,6.0,0.029,93.48,565.55,0.0
7.0,118.0,7.0,102.0,234.0,23.4,14.0,6.0,0.864,73.31,162.15,1.0
2.0,53.0,4.0,53.0,112.0,11.2,5.0,5.0,1.0,74.03,114.14,1.0
2.0,34.0,3.0,31.0,70.0,7.0,5.0,7.0,0.912,28.41,62.5,1.0
0.0,1.0,1.0,0.0,2.0,0.2,1.0,0.0,0.0,1.84,28.4,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,1.13,29.22,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.85,27.33,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.62,58.59,0.0
6.0,146.0,1.0,164.0,317.0,31.7,15.0,5.0,1.123,87.57,220.56,1.0
4.0,178.0,4.0,178.0,364.0,36.4,10.0,9.0,1.0,84.3,210.78,1.0
2.0,27.0,1.0,21.0,51.0,5.1,6.0,3.0,0.778,22.46,41.31,1.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,0.0,0.0,1.85,41.91,0.0
5.0,37.0,7.0,40.0,89.0,8.9,7.0,4.0,1.081,36.75,206.61,1.0
6.0,140.0,8.0,136.0,290.0,29.0,11.0,5.0,0.971,94.46,192.18,1.0
2.0,11.0,2.0,1.0,16.0,1.6,1.0,3.0,0.091,5.7,124.97,0.0
4.0,81.0,1.0,86.0,172.0,17.2,16.0,5.0,1.062,44.03,205.77,1.0
5.0,13.0,0.0,1.0,19.0,1.9,1.0,1.0,0.077,4.78,54.74,0.0
4.0,35.0,5.0,36.0,80.0,8.0,6.0,6.0,1.029,44.63,128.34,1.0
114.0,85.0,23.0,0.0,222.0,22.2,9.0,7.0,0.0,74.87,566.02,0.0
1.0,94.0,5.0,93.0,193.0,19.3,10.0,12.0,0.989,91.27,198.13,1.0
1.0,13.0,4.0,11.0,29.0,2.9,4.0,5.0,0.846,42.4,115.02,1.0
7.0,140.0,13.0,148.0,308.0,30.8,4.0,9.0,1.057,56.25,201.53,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.4,26.68,0.0
1.0,2.0,0.0,0.0,3.0,0.3,1.0,1.0,0.0,0.65,54.34,0.0
0.0,25.0,2.0,22.0,49.0,4.9,5.0,6.0,0.88,22.9,43.89,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,1.24,46.27,0.0
1.0,14.0,1.0,12.0,28.0,2.8,2.0,3.0,0.857,19.02,70.97,1.0
8.0,92.0,4.0,84.0,188.0,18.8,5.0,8.0,0.913,62.17,240.16,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.2,18.56,0.0
1.0,15.0,3.0,1.0,20.0,2.0,3.0,4.0,0.067,6.5,178.17,0.0
1.0,1.0,1.0,0.0,3.0,0.3,1.0,1.0,0.0,2.32,37.62,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,15.14,0.0
1.0,2.0,1.0,0.0,4.0,0.4,1.0,0.0,0.0,2.29,39.9,0.0
1.0,20.0,4.0,17.0,42.0,4.2,5.0,7.0,0.85,40.06,94.04,1.0
5.0,13.0,2.0,1.0,21.0,2.1,3.0,4.0,0.077,4.36,81.08,0.0
3.0,22.0,4.0,22.0,51.0,5.1,6.0,3.0,1.0,34.04,145.76,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.6,34.52,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.4,51.42,0.0
2.0,167.0,4.0,186.0,359.0,35.9,7.0,8.0,1.114,43.06,286.54,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,1.07,19.66,0.0
3.0,10.0,1.0,1.0,15.0,1.5,2.0,2.0,0.1,12.6,75.27,0.0
5.0,116.0,13.0,103.0,237.0,23.7,10.0,11.0,0.888,45.47,114.66,1.0
1.0,5.0,1.0,1.0,8.0,0.8,3.0,2.0,0.2,17.25,136.01,0.0
0.0,122.0,13.0,121.0,256.0,25.6,14.0,5.0,0.992,82.83,226.24,1.0
4.0,146.0,12.0,129.0,291.0,29.1,8.0,8.0,0.884,57.91,232.41,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,1.66,45.23,0.0
2.0,9.0,1.0,0.0,12.0,1.2,2.0,2.0,0.0,7.01,77.66,0.0
1.0,18.0,1.0,16.0,36.0,3.6,6.0,4.0,0.889,30.6,149.52,1.0
118.0,59.0,27.0,3.0,207.0,20.7,10.0,5.0,0.051,81.88,734.28,0.0
7.0,91.0,15.0,80.0,193.0,19.3,5.0,6.0,0.879,85.38,96.93,1.0
1.0,10.0,3.0,0.0,14.0,1.4,1.0,4.0,0.0,2.82,66.24,0.0
5.0,11.0,3.0,1.0,20.0,2.0,3.0,2.0,0.091,8.92,121.33,0.0
4.0,40.0,5.0,42.0,91.0,9.1,4.0,2.0,1.05,31.6,160.97,1.0
7.0,53.0,0.0,58.0,118.0,11.8,6.0,8.0,1.094,51.19,145.57,1.0
0.0,1.0,1.0,0.0,2.0,0.2,1.0,1.0,0.0,0.12,25.31,0.0
0.0,118.0,9.0,105.0,232.0,23.2,13.0,9.0,0.89,62.26,284.85,1.0
4.0,35.0,3.0,36.0,78.0,7.8,2.0,6.0,1.029,57.33,99.51,1.0
2.0,44.0,5.0,42.0,93.0,9.3,8.0,3.0,0.955,59.43,168.75,1.0
1.0,1.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.18,32.85,0.0
3.0,171.0,8.0,167.0,349.0,34.9,6.0,4.0,0.977,78.78,215.84,1.0
2.0,54.0,7.0,54.0,117.0,11.7,2.0,6.0,1.0,71.68,63.59,1.0
8.0,99.0,14.0,90.0,211.0,21.1,12.0,9.0,0.909,82.27,89.92,1.0
7.0,173.0,1.0,181.0,362.0,36.2,16.0,4.0,1.046,56.06,229.12,1.0
2.0,5.0,1.0,1.0,9.0,0.9,2.0,3.0,0.2,14.13,52.07,0.0
0.0,48.0,1.0,52.0,101.0,10.1,13.0,7.0,1.083,74.41,253.19,1.0
0.0,60.0,0.0,65.0,125.0,12.5,8.0,3.0,1.083,44.17,164.52,1.0
2.0,67.0,5.0,63.0,137.0,13.7,4.0,5.0,0.94,36.99,113.01,1.0
0.0,31.0,1.0,26.0,58.0,5.8,5.0,5.0,0.839,21.56,109.62,1.0
5.0,130.0,2.0,144.0,281.0,28.1,12.0,12.0,1.108,61.48,232.07,1.0
0.0,43.0,1.0,44.0,88.0,8.8,2.0,4.0,1.023,55.97,152.41,1.0
93.0,114.0,9.0,0.0,216.0,21.6,12.0,8.0,0.0,70.21,403.77,0.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,1.0,0.0,0.37,33.77,0.0
7.0,107.0,13.0,105.0,232.0,23.2,10.0,10.0,0.981,77.52,203.07,1.0
67.0,146.0,23.0,3.0,239.0,23.9,7.0,6.0,0.021,56.55,269.43,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,1.15,58.36,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.92,16.81,0.0
0.0,35.0,4.0,32.0,71.0,7.1,6.0,3.0,0.914,36.95,52.71,1.0
7.0,90.0,0.0,85.0,182.0,18.2,6.0,11.0,0.944,64.46,197.87,1.0
0.0,58.0,1.0,53.0,112.0,11.2,8.0,4.0,0.914,58.36,55.16,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,22.81,0.0
3.0,16.0,4.0,13.0,36.0,3.6,4.0,5.0,0.812,38.53,109.22,1.0
2.0,34.0,0.0,32.0,68.0,6.8,5.0,6.0,0.941,32.14,82.42,1.0
2.0,59.0,2.0,63.0,126.0,12.6,15.0,12.0,1.068,40.48,165.77,1.0
1.0,98.0,14.0,98.0,211.0,21.1,11.0,12.0,1.0,91.01,213.35,1.0
0.0,106.0,7.0,100.0,213.0,21.3,11.0,9.0,0.943,51.78,286.72,1.0
0.0,18.0,4.0,14.0,36.0,3.6,5.0,4.0,0.778,15.94,56.46,1.0
91.0,78.0,23.0,2.0,194.0,19.4,12.0,7.0,0.026,45.99,575.31,0.0
63.0,108.0,9.0,1.0,181.0,18.1,5.0,6.0,0.009,95.18,774.24,0.0
8.0,116.0,0.0,115.0,239.0,23.9,12.0,8.0,0.991,45.8,146.86,1.0
51.0,8.0,0.0,0.0,59.0,5.9,4.0,1.0,0.0,13.49,173.66,0.0
5.0,39.0,8.0,35.0,87.0,8.7,6.0,3.0,0.897,57.76,82.85,1.0
3.0,24.0,4.0,21.0,52.0,5.2,6.0,4.0,0.875,26.41,59.37,1.0
4.0,35.0,7.0,33.0,79.0,7.9,7.0,3.0,0.943,43.9,108.07,1.0
4.0,130.0,12.0,141.0,287.0,28.7,5.0,10.0,1.085,73.85,235.47,1.0
1.0,18.0,1.0,14.0,34.0,3.4,2.0,6.0,0.778,44.76,81.09,1.0
2.0,123.0,11.0,138.0,274.0,27.4,12.0,9.0,1.122,79.56,159.02,1.0
3.0,117.0,12.0,115.0,247.0,24.7,9.0,4.0,0.983,37.56,120.7,1.0
2.0,104.0,1.0,113.0,220.0,22.0,4.0,8.0,1.087,44.06,315.17,1.0
2.0,104.0,2.0,103.0,211.0,21.1,8.0,4.0,0.99,40.22,286.0,1.0
6.0,6.0,0.0,0.0,12.0,1.2,2.0,1.0,0.0,5.82,133.87,0.0
7.0,90.0,9.0,87.0,193.0,19.3,5.0,11.0,0.967,38.55,176.97,1.0
55.0,88.0,22.0,1.0,166.0,16.6,10.0,7.0,0.011,95.29,280.27,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,30.2,0.0
1.0,15.0,0.0,1.0,17.0,1.7,3.0,3.0,0.067,17.35,51.9,0.0
2.0,32.0,2.0,31.0,67.0,6.7,3.0,6.0,0.969,35.28,195.15,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.85,44.8,0.0
2.0,12.0,4.0,10.0,28.0,2.8,3.0,5.0,0.833,44.97,41.28,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,3.09,40.95,0.0
6.0,96.0,12.0,109.0,223.0,22.3,15.0,7.0,1.135,75.53,188.91,1.0
1.0,71.0,4.0,75.0,151.0,15.1,8.0,4.0,1.056,45.85,81.09,1.0
3.0,10.0,2.0,1.0,16.0,1.6,1.0,4.0,0.1,18.22,134.87,0.0
8.0,164.0,8.0,180.0,360.0,36.0,6.0,8.0,1.098,53.41,127.76,1.0
0.0,29.0,1.0,24.0,54.0,5.4,4.0,4.0,0.828,37.29,84.52,1.0
3.0,10.0,3.0,0.0,16.0,1.6,1.0,3.0,0.0,3.01,150.29,0.0
3.0,15.0,0.0,1.0,19.0,1.9,2.0,3.0,0.067,19.41,149.61,0.0
31.0,62.0,9.0,0.0,102.0,10.2,11.0,8.0,0.0,75.94,675.23,0.0
2.0,19.0,1.0,18.0,40.0,4.0,2.0,5.0,0.947,36.67,41.31,1.0
1.0,14.0,2.0,1.0,18.0,1.8,1.0,4.0,0.071,11.78,115.01,0.0
0.0,70.0,9.0,76.0,155.0,15.5,9.0,8.0,1.086,75.2,300.65,1.0
60.0,18.0,0.0,0.0,78.0,7.8,3.0,2.0,0.0,29.53,198.19,0.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.83,55.43,0.0
5.0,3.0,1.0,1.0,10.0,1.0,2.0,3.0,0.333,2.69,166.21,0.0
3.0,26.0,4.0,22.0,55.0,5.5,6.0,5.0,0.846,33.5,68.94,1.0
3.0,4.0,2.0,1.0,10.0,1.0,1.0,1.0,0.25,7.22,107.64,0.0
1.0,52.0,0.0,47.0,100.0,10.0,8.0,6.0,0.904,48.36,82.38,1.0
1.0,25.0,1.0,24.0,51.0,5.1,4.0,4.0,0.96,33.0,43.61,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,16.31,0.0
2.0,29.0,6.0,27.0,64.0,6.4,5.0,5.0,0.931,63.79,74.51,1.0
78.0,59.0,29.0,1.0,167.0,16.7,11.0,8.0,0.017,52.43,542.84,0.0
5.0,50.0,7.0,49.0,111.0,11.1,2.0,4.0,0.98,41.31,96.34,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,3.35,22.16,0.0
2.0,33.0,1.0,29.0,65.0,6.5,6.0,6.0,0.879,33.82,135.6,1.0
2.0,5.0,0.0,0.0,7.0,0.7,1.0,3.0,0.0,19.14,99.18,0.0
6.0,5.0,3.0,1.0,15.0,1.5,1.0,1.0,0.2,3.07,95.74,0.0
44.0,18.0,0.0,0.0,62.0,6.2,4.0,3.0,0.0,29.72,202.29,0.0
0.0,14.0,2.0,12.0,28.0,2.8,5.0,3.0,0.857,25.41,88.4,1.0
3.0,38.0,7.0,36.0,84.0,8.4,7.0,4.0,0.947,44.44,173.62,1.0
0.0,32.0,3.0,30.0,65.0,6.5,6.0,3.0,0.938,32.89,132.67,1.0
2.0,6.0,2.0,0.0,10.0,1.0,1.0,1.0,0.0,7.9,70.77,0.0
1.0,28.0,0.0,22.0,51.0,5.1,2.0,5.0,0.786,32.76,73.58,1.0
4.0,140.0,7.0,148.0,299.0,29.9,13.0,4.0,1.057,69.98,85.91,1.0
2.0,30.0,3.0,24.0,59.0,5.9,4.0,3.0,0.8,35.94,105.3,1.0
2.0,14.0,2.0,13.0,31.0,3.1,5.0,3.0,0.929,31.7,84.16,1.0
4.0,14.0,0.0,0.0,18.0,1.8,3.0,3.0,0.0,8.47,42.87,0.0
3.0,73.0,4.0,74.0,154.0,15.4,8.0,5.0,1.014,67.34,198.21,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,55.84,0.0
6.0,14.0,3.0,0.0,23.0,2.3,1.0,1.0,0.0,16.27,57.66,0.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,0.0,0.0,3.95,20.63,0.0
1.0,14.0,0.0,11.0,26.0,2.6,5.0,5.0,0.786,26.71,51.64,1.0
3.0,55.0,8.0,53.0,119.0,11.9,8.0,4.0,0.964,44.12,106.25,1.0
54.0,11.0,0.0,0.0,65.0,6.5,3.0,3.0,0.0,11.31,220.32,0.0
0.0,95.0,15.0,108.0,218.0,21.8,15.0,7.0,1.137,38.41,180.71,1.0
2.0,11.0,3.0,1.0,17.0,1.7,2.0,3.0,0.091,10.43,99.87,0.0
6.0,60.0,10.0,65.0,141.0,14.1,6.0,5.0,1.083,89.31,181.76,1.0
59.0,69.0,13.0,3.0,144.0,14.4,8.0,5.0,0.043,52.68,416.92,0.0
3.0,29.0,3.0,31.0,66.0,6.6,8.0,3.0,1.069,62.99,94.4,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,37.24,0.0
6.0,174.0,14.0,174.0,368.0,36.8,9.0,5.0,1.0,87.1,154.41,1.0
3.0,168.0,1.0,175.0,347.0,34.7,7.0,6.0,1.042,55.9,119.31,1.0
77.0,157.0,18.0,3.0,255.0,25.5,12.0,8.0,0.019,64.17,219.35,0.0
6.0,62.0,10.0,53.0,131.0,13.1,12.0,11.0,0.855,65.12,110.02,1.0
5.0,55.0,10.0,56.0,126.0,12.6,14.0,4.0,1.018,59.02,184.48,1.0
3.0,7.0,3.0,1.0,14.0,1.4,3.0,2.0,0.143,2.58,64.6,0.0
1.0,30.0,7.0,29.0,67.0,6.7,3.0,5.0,0.967,57.06,216.92,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,34.35,0.0
61.0,145.0,13.0,1.0,220.0,22.0,4.0,4.0,0.007,61.25,605.07,0.0
7.0,167.0,0.0,154.0,328.0,32.8,7.0,10.0,0.922,58.1,284.91,1.0
1.0,32.0,0.0,29.0,62.0,6.2,6.0,7.0,0.906,40.36,147.3,1.0
4.0,65.0,4.0,67.0,140.0,14.0,3.0,2.0,1.031,56.13,134.94,1.0
29.0,65.0,14.0,1.0,109.0,10.9,12.0,7.0,0.015,92.76,529.72,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,0.13,44.13,0.0
3.0,83.0,6.0,73.0,165.0,16.5,10.0,5.0,0.88,83.14,130.52,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.82,52.37,0.0
3.0,70.0,4.0,66.0,143.0,14.3,4.0,5.0,0.943,64.64,167.07,1.0
1.0,3.0,0.0,1.0,5.0,0.5,2.0,4.0,0.333,14.44,42.53,0.0
8.0,111.0,15.0,109.0,243.0,24.3,9.0,4.0,0.982,66.15,75.77,1.0
1.0,1.0,1.0,0.0,3.0,0.3,1.0,1.0,0.0,2.39,38.3,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,0.78,55.74,0.0
4.0,40.0,6.0,41.0,91.0,9.1,5.0,5.0,1.025,58.84,110.0,1.0
6.0,83.0,14.0,89.0,192.0,19.2,8.0,4.0,1.072,57.54,100.98,1.0
4.0,153.0,6.0,148.0,311.0,31.1,6.0,10.0,0.967,55.08,108.23,1.0
1.0,81.0,3.0,90.0,175.0,17.5,10.0,12.0,1.111,39.31,278.53,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,3.09,27.43,0.0
2.0,168.0,14.0,154.0,338.0,33.8,12.0,4.0,0.917,85.83,196.82,1.0
8.0,171.0,3.0,172.0,354.0,35.4,12.0,7.0,1.006,37.3,269.81,1.0
3.0,62.0,2.0,67.0,134.0,13.4,8.0,5.0,1.081,53.15,114.4,1.0
0.0,35.0,3.0,34.0,72.0,7.2,3.0,5.0,0.971,41.07,144.69,1.0
2.0,26.0,7.0,28.0,63.0,6.3,7.0,2.0,1.077,33.08,208.58,1.0
4.0,46.0,0.0,47.0,97.0,9.7,8.0,2.0,1.022,36.99,96.17,1.0
4.0,6.0,0.0,0.0,10.0,1.0,2.0,1.0,0.0,4.63,57.77,0.0
5.0,68.0,14.0,64.0,151.0,15.1,11.0,5.0,0.941,94.65,236.0,1.0
2.0,131.0,10.0,129.0,272.0,27.2,11.0,12.0,0.985,57.24,113.13,1.0
2.0,13.0,3.0,11.0,29.0,2.9,5.0,6.0,0.846,33.13,94.73,1.0
2.0,46.0,6.0,41.0,95.0,9.5,8.0,3.0,0.891,36.88,126.69,1.0
0.0,24.0,2.0,22.0,48.0,4.8,3.0,7.0,0.917,22.81,104.89,1.0
3.0,124.0,9.0,128.0,264.0,26.4,14.0,6.0,1.032,49.53,101.72,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,2.26,46.38,0.0
